,name,address,district,ratings,review_count,opening_hours,opening_hours_span,email_address,phones,web_page,payment_methods,products,services,marks,coordinates
1886,Tom's Burger,"Valentinská 9/57, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,"{'Po': '10 - 23:30', 'Út': '10 - 23:30', 'St': '10 - 23:30', 'Čt': '10 - 23:30', 'Pá': '10 - 23:30', 'So': '10 - 23:30', 'Ne': '10 - 23:30'}","{'Po': 13.5, 'Út': 13.5, 'St': 13.5, 'Čt': 13.5, 'Pá': 13.5, 'So': 13.5, 'Ne': 13.5}",info@tomsburger.cz,{'hlavní telefon': '+420 774 274 477'},http://www.tomsburger.cz,['hotově'],"['Burgery, Saláty, Hranolky', 'Dezerty, Burrito, Nachos Hombre', 'Pivo, Víno, Nealko nápoje']","['Vaření', 'Prodej']","['Starosta', 'Jarritos', 'Dr. Pepper']","{'latitude': 50.0882, 'longitude': 14.41623}"
1887,Tom's Burger,"Anny Letenské 16/916, 120 00 Praha 2-Vinohrady",Praha 2,0.0,0,"{'Po': '11 - 23:30', 'Út': '11 - 23:30', 'St': '11 - 23:30', 'Čt': '11 - 23:30', 'Pá': '11 - 23:30', 'So': '11 - 23:30', 'Ne': '11 - 23:30'}","{'Po': 12.5, 'Út': 12.5, 'St': 12.5, 'Čt': 12.5, 'Pá': 12.5, 'So': 12.5, 'Ne': 12.5}",info@tomsburger.cz,{'hlavní telefon': '+420 727 897 925'},http://www.tomsburger.cz,['hotově'],"['Burgery, Saláty, Hranolky', 'Dezerty, Burrito, Nachos Hombre', 'Pivo, Víno, Nealko nápoje']","['Vaření', 'Prodej']","['Starosta', 'Jarritos', 'Dr. Pepper']","{'latitude': 50.0785, 'longitude': 14.4384}"
1888,Tom's Burger - stánek,"Českobrodská 17/3, 190 00 Praha 9-Hrdlořezy",Praha 9,0.0,0,"{'Po': '11 - 15', 'Út': '11 - 15', 'St': '11 - 15', 'Čt': '11 - 15', 'Pá': '11 - 15', 'So': None, 'Ne': None}","{'Po': 4.0, 'Út': 4.0, 'St': 4.0, 'Čt': 4.0, 'Pá': 4.0, 'So': None, 'Ne': None}",info@tomsburger.cz,{'hlavní telefon': '+420 731 016 626'},http://www.tomsburger.cz,['hotově'],"['Burgery, Saláty, Hranolky', 'Dezerty, Burrito, Nachos Hombre', 'Pivo, Víno, Nealko nápoje']","['Vaření', 'Prodej']","['Starosta', 'Jarritos', 'Dr. Pepper']","{'latitude': 50.09213, 'longitude': 14.51079}"
1889,Tomáš Čech - RESTAURACE U ČECHŮ,"Čistovická 56/234, 163 00 Praha 17-Řepy",Praha 6,50.0,1,,,,{'hlavní telefon': '+420 235 315 691'},,,,,,"{'latitude': 50.074358, 'longitude': 14.317544}"
1890,Tomáš Chalupský,"Průběžná 57/1823, 100 00 Praha 10-Strašnice",Praha 10,0.0,0,,,,{'hlavní telefon': '+420 274 775 522'},,,,,,"{'latitude': 50.06712, 'longitude': 14.496152}"
1891,Tomáš Nachtigal,"Českodubská 784, 190 17 Praha-Vinoř-Vinoř",Praha 9,0.0,0,,,,{'hlavní telefon': '+420 777 919 112'},,,,,,"{'latitude': 50.14184, 'longitude': 14.57585}"
1892,Tomáš NOVÁK,"Srbská 7/286, 160 00 Praha 6-Dejvice",Praha 6,0.0,0,,,,{'hlavní telefon': '+420 224 323 876'},,,,,,"{'latitude': 50.09915, 'longitude': 14.40525}"
1893,Tomáš novák-restaurace,"Srbská 7/286, 160 00 Praha-Dejvice",Praha 6,0.0,0,,,to.novak@centrum.cz,{'hlavní telefon': '+420 223 015 573'},,,,,,"{'latitude': 50.099153, 'longitude': 14.405246}"
1894,Tomáš Pelíšek,"Kaznějovská 40, 109 00 Praha 15-Horní Měcholupy",Praha 10,0.0,0,,,,{'hlavní telefon': '+420 737 388 851'},,,,,,"{'latitude': 50.044694, 'longitude': 14.560158}"
1895,Tomáš Skála,"Na Kampě 14/509, 118 00 Praha 1-Malá Strana",Praha 1,0.0,0,,,,"{'hlavní telefon': '+420 257 534 062', 'další telefon': '+420 257 534 054'}",,,,,,"{'latitude': 50.086092, 'longitude': 14.408852}"
1896,TONG SHUN DA s.r.o.,"Holečkova 117/192, 150 00 Praha 5-Košíře",Praha 5,0.0,0,,,,"{'hlavní telefon': '+420 281 868 330', 'další telefon': '+420 723 869 279'}",http://www.cinskarestaurace-praha9.cz,,,,,"{'latitude': 50.07175, 'longitude': 14.385873}"
1897,TOSCIA spol. s r.o.,"Loretánská 2/182, 118 00 Praha 1-Hradčany",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 220 516 020'},,,,,,"{'latitude': 50.089053, 'longitude': 14.395137}"
1898,TRAMWAY,"Na Chodovci 1/2457, 141 00 Praha 4-Záběhlice",Praha 4,0.0,0,,,,{'hlavní telefon': '+420 272 765 683'},,,,,,"{'latitude': 50.050849, 'longitude': 14.480647}"
1899,TRAPPOLA PANKRÁC s.r.o.,"Na Pankráci 76/1597, 140 00 Praha 4-Nusle",Praha 4,0.0,0,,,,{'hlavní telefon': '+420 261 211 920'},,,,,,"{'latitude': 50.054258, 'longitude': 14.436551}"
1900,TRATTORIA CICALA,"Žitná 43/1657, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,"{'Po': '11:30 - 22:30', 'Út': '11:30 - 22:30', 'St': '11:30 - 22:30', 'Čt': '11:30 - 22:30', 'Pá': '11:30 - 22:30', 'So': '11:30 - 22:30', 'Ne': None}","{'Po': 11.0, 'Út': 11.0, 'St': 11.0, 'Čt': 11.0, 'Pá': 11.0, 'So': 11.0, 'Ne': None}",,{'hlavní telefon': '+420 222 210 375'},,['hotově'],"['jídla italské kuchyně', 'alkoholické nápoje', 'nealkoholické nápoje']",['restaurace'],,"{'latitude': 50.077344, 'longitude': 14.428421}"
1901,Trattoria La Casa,"Kostnické náměstí 3/635, 130 00 Praha 3-Žižkov",Praha 3,18.0,1,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '11 - 23', 'Ne': '11 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.0, 'Ne': 12.0}",info@eat-well.cz,{'hlavní telefon': '+420 776 082 228'},http://www.lacasalacasa.cz,['hotově'],"['Bezlepková strava', 'Italská kuchyně', 'Dary moře a ryby']","['Firemní akce', 'Catering', 'Nekuřácká restaurace']",,"{'latitude': 50.08608, 'longitude': 14.448092}"
1902,True Blue Restaurant,"Na spojce 8/87, 101 00 Praha 10-Vršovice",Praha 10,0.0,0,,,trueblue.restaurant@gmail.com,{'hlavní telefon': '+420 267 312 792'},http://www.truebluerest.cz,,,,,"{'latitude': 50.06755, 'longitude': 14.4567}"
1903,TRV s.r.o.,"Kubištova 5/1098, 140 00 Praha 4-Podolí",Praha 4,0.0,0,"{'Po': '11:30 - 23:30', 'Út': '11:30 - 23:30', 'St': '11:30 - 23:30', 'Čt': '11:30 - 23:30', 'Pá': '11:30 - 23:30', 'So': '11:30 - 23:30', 'Ne': '11:30 - 23:30'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.0, 'Ne': 12.0}",info@charlesbridge-prague.cz,{'hlavní telefon': '+420 603 222 379'},http://www.charlesbridge-prague.cz,"['VISA', 'faktura', 'bankovním převodem', 'American Express', 'MASTERCARD', 'hotově']","['mezinárodní kuchyně', 'kvalitní česká vína', 'česká kuchyně']","['restaurace', 'catering', 'event servis']",,"{'latitude': 50.04227, 'longitude': 14.43247}"
1904,TŘETÍ EINSTEIN spol. s r.o.,"Štefánikova 52/77, 150 00 Praha 5-Smíchov",Praha 5,0.0,0,,,,"{'hlavní telefon': '+420 251 512 065', 'další telefon': '+420 251 512 066'}",,,,,,"{'latitude': 50.077957, 'longitude': 14.404423}"
1905,Tři sestřičky s.r.o.,"Sokolovská 124/416, 186 00 Praha 8-Karlín",Praha 8,0.0,0,,,,"{'hlavní telefon': '+420 222 312 945', 'další telefon': '+420 222 318 271'}",,,,,,"{'latitude': 50.095032, 'longitude': 14.456745}"
1906,Type restaurant & bar,"Svobodova 1/1961, 128 00 Praha 2-Nové Město",Praha 2,0.0,0,"{'Po': '6:30 - 22', 'Út': '6:30 - 22', 'St': '6:30 - 22', 'Čt': '6:30 - 22', 'Pá': '6:30 - 22', 'So': '6:30 - 22', 'Ne': '6:30 - 22'}","{'Po': 15.5, 'Út': 15.5, 'St': 15.5, 'Čt': 15.5, 'Pá': 15.5, 'So': 15.5, 'Ne': 15.5}",info@hermitageprague.com,{'hlavní telefon': '+420 225 995 225'},https://www.hermitageprague.com/cs/restaurace-bar,"['hotově', 'American Express', 'MASTERCARD', 'DINERSCLUB', 'VISA', 'VPAY', 'ANDROIDPAY', 'SAMSUNGPAY', 'Apple Pay']",,"['Nekuřácká restaurace', 'Hotelová restaurace', 'Hotelový bar']",,"{'latitude': 50.067947, 'longitude': 14.417934}"
1907,U Balouna,"Václavské náměstí 20/781, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '11 - 23', 'Ne': '11 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.0, 'Ne': 12.0}",restaurant@ubalouna.cz,{'hlavní telefon': '+420 224 228 388'},http://www.ubalouna.cz,['hotově'],,['rozvoz jídel'],,"{'latitude': 50.08275, 'longitude': 14.42463}"
1908,U Básníka pánve,"Mánesova 62/1408, 120 00 Praha 2-Vinohrady",Praha 2,0.0,0,"{'Po': '11 - 23:59', 'Út': '11 - 23:59', 'St': '11 - 23:59', 'Čt': '11 - 23:59', 'Pá': '11 - 23:59', 'So': '11 - 23:59', 'Ne': '11 - 23:59'}","{'Po': 12.98, 'Út': 12.98, 'St': 12.98, 'Čt': 12.98, 'Pá': 12.98, 'So': 12.98, 'Ne': 12.98}",ubasnikapanve@ubasnikapanve.cz,{'hlavní telefon': '+420 222 250 072'},http://www.ubasnikapanve.cz,['hotově'],['Vinárna'],"['Projekce', 'Zahrádka']",,"{'latitude': 50.077601, 'longitude': 14.44354}"
1909,U Bílého Lva - restaurant,"Bělohorská 79/241, 169 00 Praha 6-Břevnov",Praha 6,0.0,0,,,info@u-bileholva.cz,"{'hlavní telefon': '+420 233 355 909', 'další telefon': '+420 220 510 856', 'mobilní telefon': '+420 739 014 040'}",http://www.u-bileholva.cz,['hotově'],['vína'],,,"{'latitude': 50.08379, 'longitude': 14.36944}"
1910,U Brejšků Haškova restaurace,"Spálená 49/107, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '11 - 23', 'Ne': '11 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.0, 'Ne': 12.0}",ubrejsku@ubrejsku.cz,{'hlavní telefon': '+420 224 934 638'},http://www.ubrejsku.cz,,,['denní menu'],,"{'latitude': 50.08156, 'longitude': 14.41928}"
1911,U Bubeníčků,"Myslíkova 8/258, 120 00 Praha 2-Nové Město",Praha 2,0.0,0,"{'Po': '11 - 23:30', 'Út': '11 - 23:30', 'St': '11 - 23:30', 'Čt': '11 - 23:30', 'Pá': '11 - 23:30', 'So': '11 - 23:30', 'Ne': '11 - 23:30'}","{'Po': 12.5, 'Út': 12.5, 'St': 12.5, 'Čt': 12.5, 'Pá': 12.5, 'So': 12.5, 'Ne': 12.5}",rozvoz@ububenicku.com,{'hlavní telefon': '+420 224 922 357'},http://www.ububenicku.com,,,['rozvoz jídel'],,"{'latitude': 50.07735, 'longitude': 14.41568}"
1912,U BULDOKA PRAHA s.r.o.,"Preslova 1/353, 150 00 Praha 5-Smíchov",Praha 5,0.0,0,,,,"{'hlavní telefon': '+420 257 329 154', 'další telefon': '+420 257 321 829'}",,,,,,"{'latitude': 50.072493, 'longitude': 14.406753}"
1913,U CVRKŮ s.r.o.,"Na Jarově 13/1960, 130 00 Praha 3-Žižkov",Praha 3,0.0,0,,,,{'hlavní telefon': '+420 382 275 124'},,,,,,"{'latitude': 50.088729, 'longitude': 14.489282}"
1914,U ČERNÉHO SLUNCE,"Kamzíková 9/556, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 224 224 746'},,,,,,"{'latitude': 50.086531, 'longitude': 14.422804}"
1915,U ČESKÉHO LVA,"Sokolovská 7/41, 186 00 Praha 8-Karlín",Praha 8,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '11 - 23', 'Ne': '11 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.0, 'Ne': 12.0}",uceskeholva@seznam.cz,{'Krejčí vladimír': '+420 222 320 124'},,['hotově'],"['česká kuchyně', 'alkoholické nápoje']",['restaurace'],,"{'latitude': 50.091565, 'longitude': 14.438932}"
1916,U DRAGOUNA,"Levá 21/391, 147 00 Praha 4-Podolí",Praha 4,0.0,0,,,,{'hlavní telefon': '+420 241 431 759'},,,,,,"{'latitude': 50.057093, 'longitude': 14.422995}"
1917,U Emy Destinnové,"Kateřinská 7/1526, 120 00 Praha 2-Nové Město",Praha 2,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '18 - 23:30', 'Ne': None}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 5.5, 'Ne': None}",,{'hlavní telefon': '+420 224 918 425'},http://www.uemydestinnove.cz,['hotově'],,['restaurace'],,"{'latitude': 50.074186, 'longitude': 14.424781}"
1918,U ERIKY - RESTAURACE SE ZAHRÁDKOU,"Tálínská 1026, 198 00 Praha 14-Kyje",Praha 9,72.0,3,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '11 - 23', 'Ne': '11 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.0, 'Ne': 12.0}",info@restaurace-ueriky.cz,"{'hlavní telefon': '+420 724 102 304', 'další telefon': '+420 722 564 352'}",http://www.ueriky.cz,,,,,"{'latitude': 50.09969, 'longitude': 14.54221}"
1919,U FIŠMISTRŮ,"Dolnocholupická 23/259, 143 00 Praha 12-Modřany",Praha 4,0.0,0,,,,{'hlavní telefon': '+420 241 761 132'},,,,,,"{'latitude': 50.001282, 'longitude': 14.408594}"
1920,u Fugiho OiZoiOi Pho restaurace,"Žitná 11/1764, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '11 - 23', 'Ne': '11 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.0, 'Ne': 12.0}",info@oizoioi.cz,{'hlavní telefon': '+420 775 252 888'},http://www.oizoioi.cz,"['SODEXO', 'CHEQUEDEJEUNER', 'American Express', 'šekem', 'VISA', 'hotově', 'MASTERCARD', 'DINERSCLUB']","['vietnamská kuchyně', 'thajská kuchyně', 'sushi bar']","['kino', 'karaoke', 'shisha']",,"{'latitude': 50.077594, 'longitude': 14.423075}"
1921,U HERČÍKŮ,"Vyhlídkova 16/313, 196 00 Praha-Čakovice-Čakovice",Praha 9,76.0,4,,,,{'hlavní telefon': '+420 283 932 386'},,,,,,"{'latitude': 50.152868, 'longitude': 14.531278}"
1922,U Horkých Pivní Senatorium - Jaroslav Kaláb,"Koželužská 8/595, 180 00 Praha 8-Libeň",Praha 8,0.0,0,"{'Po': '10:30 - 23', 'Út': '10:30 - 23', 'St': '10:30 - 23', 'Čt': '10:30 - 23', 'Pá': '10:30 - 23', 'So': '10:30 - 23', 'Ne': '10:30 - 23'}","{'Po': 12.5, 'Út': 12.5, 'St': 12.5, 'Čt': 12.5, 'Pá': 12.5, 'So': 12.5, 'Ne': 12.5}",jarekal@seznam.cz,{'hlavní telefon': '+420 737 301 465'},http://uhorkych.cz,['hotově'],,"['denní menu', 'zahrádka s posezením']",,"{'latitude': 50.10547, 'longitude': 14.47147}"
1923,U JAROLÍMKŮ,"Primátorská 40/241, 180 00 Praha 8-Libeň",Praha 8,0.0,0,,,,{'hlavní telefon': '+420 283 841 447'},,,,,,"{'latitude': 50.11373, 'longitude': 14.47287}"
1924,"U Kamenného stolu, a.s.","Staroměstské nám. 18/550, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,,,info@kamennystul.cz,"{'hlavní telefon': '+420 224 212 026', 'další telefon': '+420 224 240 744', 'FAX': '+420 224 239 023'}",http://www.kamennystul.cz,"['DINERSCLUB', 'hotově', 'American Express', 'MASTERCARD', 'VISA']",,,,"{'latitude': 50.087038, 'longitude': 14.421852}"
1925,U Karla IV.,"Neklanova 5/106, 128 00 Praha 2-Vyšehrad",Praha 2,0.0,0,,,info@restauraceukarla4.cz,{'hlavní telefon': '+420 725 398 883'},http://www.restauraceukarla4.cz,,,,,"{'latitude': 50.06726, 'longitude': 14.41893}"
1926,U KARLÍNSKÉHO PŘÍSTAVU,"Sokolovská 65/97, 186 00 Praha 8-Karlín",Praha 8,0.0,0,,,,{'hlavní telefon': '+420 222 313 473'},,,,,,"{'latitude': 50.093423, 'longitude': 14.448092}"
1927,U KARLOVA MOSTU,"Na Kampě 15/508, 118 00 Praha 1-Malá Strana",Praha 1,0.0,0,,,,"{'hlavní telefon': '+420 257 531 430', 'další telefon': '+420 257 531 432'}",,,,,,"{'latitude': 50.085937, 'longitude': 14.408746}"
1928,U Kiliána - restaurant a penzion,"K Lindě 427, 190 15 Praha-Satalice-Satalice",Praha 9,0.0,0,,,,{'hlavní telefon': '+420 286 854 588'},,,,,,"{'latitude': 50.126278, 'longitude': 14.566161}"
1929,U Koníčků,"Českobrodská 64, 190 12 Praha",Praha 9,0.0,0,,,,{'hlavní telefon': '+420 281 932 365'},http://ukonicku64.webnode.cz/,,,,,"{'latitude': 50.086577, 'longitude': 14.5733796}"
1930,U KOSTELA,"Malostranské nám. 2/271, 118 00 Praha 1-Malá Strana",Praha 1,0.0,0,,,,"{'hlavní telefon': '+420 257 530 259', 'další telefon': '+420 257 532 966'}",http://www.ukostela.com,,,,,"{'latitude': 50.08753, 'longitude': 14.40427}"
1931,U Kroka,"Vratislavova 28/12, 128 00 Praha 2-Vyšehrad",Praha 2,0.0,0,,,,{'hlavní telefon': '+420 775 905 022'},,,,,,"{'latitude': 50.0665822, 'longitude': 14.4178374}"
1932,U KULHÁNKŮ,"Spořická 38/249, 184 00 Praha-Dolní Chabry-Dolní Chabry",Praha 8,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '12 - 22', 'Ne': '12 - 22'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 10.0, 'Ne': 10.0}",,{'hlavní telefon': '+420 731 002 009'},http://www.ukulhanku.cz,,,,,"{'latitude': 50.146121, 'longitude': 14.446233}"
1933,U Malého Berlína,"Šimáčkova 9/1450, 170 00 Praha 7-Holešovice",Praha 7,0.0,0,,,info@umalehoberlina.cz,{'hlavní telefon': '+420 222 962 480'},http://www.umalehoberlina.cz,,,,,"{'latitude': 50.10319, 'longitude': 14.43449}"
1934,U Malého Glena,"Karmelitská 23/374, 118 00 Praha 1-Malá Strana",Praha 1,0.0,0,,,malyglen@malyglen.cz,{'hlavní telefon': '+420 257 531 717'},http://www.malyglen.cz,,,,,"{'latitude': 50.086817, 'longitude': 14.403615}"
1935,"U Matějíčků - Staročeská, s.r.o.","Náplavní 5/2011, 120 00 Praha 2-Nové Město",Praha 2,0.0,0,,,info@umatejicku.cz,{'hlavní telefon': '+420 224 917 136'},http://umatejicku.cz,['hotově'],,['denní menu'],,"{'latitude': 50.076646, 'longitude': 14.414995}"
1936,U MEDVÍDKŮ,"Na Perštýně 7/345, 110 00 Praha 1-Staré Město",Praha 1,94.0,2,,,info@umedvidku.cz,"{'hlavní telefon': '+420 224 211 916', 'další telefon': '+420 224 220 930'}",http://www.umedvidku.cz,['hotově'],['jídlo'],,,"{'latitude': 50.08284, 'longitude': 14.41838}"
1937,U MJR. ZEMANA,"Krakovská 3/1436, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 222 210 069'},,,,,,"{'latitude': 50.077465, 'longitude': 14.427456}"
1938,U MODRÉ KACHNIČKY,"Nebovidská 6/460, 118 00 Praha 1-Malá Strana",Praha 1,0.0,0,"{'Po': ['12 - 16', '18:30 - 23:59'], 'Út': ['12 - 16', '18:30 - 23:59'], 'St': ['12 - 16', '18:30 - 23:59'], 'Čt': ['12 - 16', '18:30 - 23:59'], 'Pá': ['12 - 16', '18:30 - 23:59'], 'So': ['12 - 16', '18:30 - 23:59'], 'Ne': ['12 - 16', '18:30 - 23:59']}","{'Po': 9.48, 'Út': 9.48, 'St': 9.48, 'Čt': 9.48, 'Pá': 9.48, 'So': 9.48, 'Ne': 9.48}",original@umodrekachnicky.cz,"{'hlavní telefon': '+420 257 316 745', 'další telefon': '+420 257 318 015'}",,['hotově'],,,,"{'latitude': 50.084744, 'longitude': 14.405709}"
1939,U PATRONA s.r.o.,"Dražického nám. 4/60, 118 00 Praha 1-Malá Strana",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 257 530 725'},,['hotově'],,,,"{'latitude': 50.087575, 'longitude': 14.406772}"
1940,U PRAVDŮ,"Žitná 15/1701, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '12 - 23', 'Ne': '12 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 11.0, 'Ne': 11.0}",,{'hlavní telefon': '+420 222 233 915'},http://www.upravdu.eu,['hotově'],,,,"{'latitude': 50.077607, 'longitude': 14.423469}"
1941,U RUDOLFA,"Bělohorská 151/192, 169 00 Praha 6-Břevnov",Praha 6,0.0,0,,,,{'hlavní telefon': '+420 235 325 150'},,,,,,"{'latitude': 50.083169, 'longitude': 14.360013}"
1942,U SANÍ,"Karlínské náměstí 13/235, 186 00 Praha 8-Karlín",Praha 8,0.0,0,,,,{'hlavní telefon': '+420 224 815 702'},,,,,,"{'latitude': 50.09242, 'longitude': 14.44626}"
1943,U SLÁDEČKŮ PLZEŇSKÁ RESTAURACE,"Vinohradská 142/1575, 130 00 Praha 3-Vinohrady",Praha 3,0.0,0,,,,{'hlavní telefon': '+420 267 310 378'},,,,,,"{'latitude': 50.07773, 'longitude': 14.46247}"
1944,U SLÁMŮ,"Starostrašnická 52/584, 100 00 Praha 10-Strašnice",Praha 10,0.0,0,,,,"{'hlavní telefon': '+420 274 811 144', 'další telefon': '+420 274 811 146'}",,,,,,"{'latitude': 50.075363, 'longitude': 14.490003}"
1945,U STARÉ STUDNY - Birmingham s.r.o.,"Tržiště 3/371, 118 00 Praha 1-Malá Strana",Praha 1,0.0,0,,,,{'hlavní telefon': '+420 257 530 582'},,,,,,"{'latitude': 50.087032, 'longitude': 14.403059}"
1946,U SVĚTOBĚŽNÍKA,"Vrážská 8/238, 153 00 Praha 16-Radotín",Praha 5,0.0,0,,,,"{'hlavní telefon': '+420 257 811 511', 'další telefon': '+420 257 711 453'}",,['hotově'],,"['JÍDELNÍ LÍSTEK', 'NÁPOJOVÝ LÍSTEK', 'POLEDNÍ MENU']",,"{'latitude': 49.985586, 'longitude': 14.364914}"
1947,U Svobodných Zednářů,"Týnská 10/632, 110 00 Praha 1-Staré Město",Praha 1,0.0,0,"{'Po': '12 - 23:59', 'Út': '12 - 23:59', 'St': '12 - 23:59', 'Čt': '12 - 23:59', 'Pá': '12 - 23:59', 'So': '12 - 23:59', 'Ne': '12 - 23'}","{'Po': 11.98, 'Út': 11.98, 'St': 11.98, 'Čt': 11.98, 'Pá': 11.98, 'So': 11.98, 'Ne': 11.0}",restaurant@usvobodnychzednaru.cz,{'hlavní telefon': '+420 222 315 165'},https://www.usvobodnychzednaru.cz,['hotově'],"['Předkrmy, Polévky, Dezerty', 'Saláty, Těstoviny, Ryby', 'Mas']",['Restaurační'],,"{'latitude': 50.08863, 'longitude': 14.42379}"
1948,U ŠPIRKŮ - Restaurant & wine bar,"Kožná 12/1024, 110 00 Praha 1-Staré Město",Praha 1,99.0,2,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '11 - 23', 'Ne': '11 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 12.0, 'Ne': 12.0}",restaurace@u-spirku.cz,"{'hlavní telefon': '+420 224 210 073', 'další telefon': '+420 603 865 946', 'FAX': '+420 224 210 070'}",http://www.u-spirku.cz,"['VISA', 'SODEXO', 'MASTERCARD', 'American Express', 'TICKETRESTAURANT']","['široká nabídka jídel', 'alkoholické nápoje', 'nealkoholické nápoje', 'teplé nápoje', 'studené nápoje', 'piva', 'vína']",,,"{'latitude': 50.08627, 'longitude': 14.42149}"
1949,U ŠVEJKA,"Na bojišti 12/1733, 120 00 Praha 2-Nové Město",Praha 2,0.0,0,,,ukalicha@ukalicha.cz,"{'hlavní telefon': '+420 224 912 557', 'další telefon': '+420 224 916 475', 'FAX': '+420 296 189 600'}",http://www.ukalicha.cz,,,,,"{'latitude': 50.073413, 'longitude': 14.428008}"
1950,U TŘÍ BOJOVNÍKŮ s.r.o.,"Vyšehradská 17/1355, 128 00 Praha 2-Nové Město",Praha 2,0.0,0,"{'Po': '11 - 23', 'Út': '11 - 23', 'St': '11 - 23', 'Čt': '11 - 23', 'Pá': '11 - 23', 'So': '12 - 23', 'Ne': '12 - 23'}","{'Po': 12.0, 'Út': 12.0, 'St': 12.0, 'Čt': 12.0, 'Pá': 12.0, 'So': 11.0, 'Ne': 11.0}",,{'hlavní telefon': '+420 727 970 002'},http://www.utribojovniku.cz,,,['denní menu'],,"{'latitude': 50.06914, 'longitude': 14.41741}"
1951,U Vašků - František Vašek,"Petrské náměstí 7/1097, 110 00 Praha 1-Nové Město",Praha 1,0.0,0,"{'Po': '8 - 19', 'Út': '8 - 19', 'St': '8 - 19', 'Čt': '8 - 19', 'Pá': '8 - 19', 'So': None, 'Ne': None}","{'Po': 11.0, 'Út': 11.0, 'St': 11.0, 'Čt': 11.0, 'Pá': 11.0, 'So': None, 'Ne': None}",vaskovi@email.cz,{'hlavní telefon': '+420 608 816 426'},http://www.uvasku.cz,,['dárkové koše'],,,"{'latitude': 50.09131, 'longitude': 14.43171}"
